from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
27,27,,,10802654,10802607,1,
33,33,,,10802654,10802607,1,
18,18,,,10802656,10802610,1,
27,27,,,10802656,10802610,1,
33,33,,,10802656,10802610,1,
33,33,,,10802657,10802611,1,
33,33,,,10802551,10802616,1,
27,27,,,10802553,10802618,1,
33,33,,,10802553,10802618,1,
27,27,,,10802554,10802619,1,
33,33,,,10802554,10802619,1,
27,27,,,10802556,10802621,1,
33,33,,,10802556,10802621,1,
27,27,,,10802558,10802623,1,
33,33,,,10802558,10802623,1,
27,27,,,10802561,10802625,1,
33,33,,,10802561,10802625,1,
27,27,,,10802564,10802627,1,
33,33,,,10802564,10802627,1,
27,27,,,10802568,10802630,1,
33,33,,,10802568,10802630,1,
27,27,,,10802572,10802632,1,
33,33,,,10802572,10802632,1,
27,27,,,10802576,10802634,1,
33,33,,,10802576,10802634,1,
27,27,,,10802580,10802636,1,
33,33,,,10802580,10802636,1,
27,27,,,10802584,10802638,1,
33,33,,,10802584,10802638,1,
27,27,,,10802586,10802640,1,
33,33,,,10802586,10802640,1,
27,27,,,10802588,10802642,1,
33,33,,,10802588,10802642,1,
27,27,,,10802590,10802644,1,
33,33,,,10802590,10802644,1,
27,27,,,10802592,10802645,1,
33,33,,,10802592,10802645,1,
27,27,,,10802596,10802647,1,
33,33,,,10802596,10802647,1,
27,27,,,10802600,10802649,1,
33,33,,,10802600,10802649,1,
27,27,,,10802604,10802651,1,
33,33,,,10802604,10802651,1,
27,27,,,10802606,10802653,1,
33,33,,,10802606,10802653,1,
18,18,,,10802609,10802655,1,
27,27,,,10802609,10802655,1,
33,33,,,10802609,10802655,1,
11,11,,,10802612,10802658,1,
18,18,,,10802612,10802658,1,
27,27,,,10802612,10802658,1,
33,33,,,10802612,10802658,1,
33,33,,,10802613,10802659,1,
74,74,,,10802725,10802684,1,
74,74,,,10802727,10802685,1,
74,74,,,10802729,10802687,1,
74,74,,,10802731,10802689,1,
74,74,,,10802737,10802693,1,
74,74,,,10802770,10802720,1,
74,74,,,10802688,10802730,1,
94,94,,,10802775,10802730,1,
74,74,,,10802690,10802732,1,
74,74,,,10802692,10802735,1,
94,94,,,10802777,10802735,1,
74,74,,,10802694,10802738,1,
74,74,,,10802696,10802741,1,
94,94,,,10802779,10802741,1,
74,74,,,10802698,10802744,1,
74,74,,,10802700,10802746,1,
94,94,,,10802781,10802746,1,
74,74,,,10802702,10802748,1,
94,94,,,10802783,10802750,1,
74,74,,,10802706,10802753,1,
74,74,,,10802721,10802771,1,
94,94,,,10802728,10802775,1,
94,94,,,10802738,10802779,1,
94,94,,,10802744,10802781,1,
94,94,,,10802748,10802783,1,
94,94,,,10802753,10802785,1,
94,94,,,10802759,10802787,1,
94,94,,,10802764,10802789,1,
94,94,,,10802770,10802792,1,
124,124,,,10802939,10802870,1,
124,124,,,10802942,10802874,1,
124,124,,,10803033,10802886,1,
124,124,,,10803038,10802891,1,
124,124,,,10802965,10802898,1,
112,112,,,10803171,10802899,1,
124,124,,,10802967,10802900,1,
124,124,,,10802968,10802901,1,
124,124,,,10802971,10802905,1,
124,124,,,10802973,10802907,1,
116,116,,,10802974,10802909,1,
124,124,,,10802974,10802909,1,
124,124,,,10802975,10802911,1,
124,124,,,10802976,10802912,1,
116,116,,,10802978,10802914,1,
124,124,,,10802978,10802914,1,
116,116,,,10802981,10802915,1,
124,124,,,10802981,10802915,1,
116,116,,,10802982,10802916,1,
124,124,,,10802982,10802916,1,
116,116,,,10802984,10802918,1,
124,124,,,10802984,10802918,1,
116,116,,,10802987,10802922,1,
124,124,,,10802987,10802922,1,
124,124,,,10803052,10802923,1,
124,124,,,10802989,10802925,1,
124,124,,,10802991,10802927,1,
124,124,,,10802992,10802928,1,
124,124,,,10802993,10802929,1,
124,124,,,10802992,10802939,1,
131,131,,,10802992,10802939,1,
131,131,,,10803055,10802939,1,
124,124,,,10802873,10802941,1,
116,116,,,10802932,10802943,1,
124,124,,,10802932,10802943,1,
116,116,,,10802877,10802944,1,
124,124,,,10802877,10802944,1,
116,116,,,10802878,10802946,1,
124,124,,,10802878,10802946,1,
124,124,,,10802880,10802948,1,
116,116,,,10802881,10802950,1,
124,124,,,10802881,10802950,1,
124,124,,,10802882,10802951,1,
124,124,,,10802884,10802952,1,
124,124,,,10802887,10802954,1,
124,124,,,10802888,10802955,1,
124,124,,,10802889,10802956,1,
124,124,,,10802890,10802957,1,
124,124,,,10802892,10802958,1,
124,124,,,10802893,10802960,1,
116,116,,,10802894,10802961,1,
124,124,,,10802894,10802961,1,
116,116,,,10802895,10802963,1,
124,124,,,10802895,10802963,1,
124,124,,,10803014,10802965,1,
140,140,,,10803063,10802965,1,
124,124,,,10803015,10802967,1,
131,131,,,10803045,10802967,1,
124,124,,,10803016,10802968,1,
131,131,,,10803046,10802969,1,
124,124,,,10803018,10802971,1,
124,124,,,10803019,10802973,1,
131,131,,,10803047,10802973,1,
124,124,,,10803021,10802975,1,
140,140,,,10803065,10802975,1,
131,131,,,10803048,10802976,1,
124,124,,,10802908,10802977,1,
124,124,,,10803187,10802977,1,
124,124,,,10802913,10802979,1,
131,131,,,10803050,10802982,1,
124,124,,,10802917,10802983,1,
124,124,,,10802919,10802985,1,
124,124,,,10802921,10802986,1,
124,124,,,10802924,10802988,1,
140,140,,,10803069,10802989,1,
124,124,,,10802926,10802990,1,
124,124,,,10803028,10802991,1,
124,124,,,10803029,10802992,1,
124,124,,,10802930,10802994,1,
124,124,,,10803031,10802994,1,
124,124,,,10802948,10802997,1,
124,124,,,10802951,10802998,1,
124,124,,,10802952,10802999,1,
124,124,,,10802954,10803001,1,
124,124,,,10802955,10803002,1,
124,124,,,10802956,10803004,1,
124,124,,,10802957,10803005,1,
124,124,,,10802960,10803007,1,
124,124,,,10802983,10803024,1,
124,124,,,10802986,10803025,1,
124,124,,,10802988,10803026,1,
124,124,,,10802993,10803030,1,
131,131,,,10802944,10803032,1,
124,124,,,10802948,10803034,1,
131,131,,,10802948,10803034,1,
131,131,,,10802935,10803035,1,
131,131,,,10802954,10803036,1,
131,131,,,10802956,10803037,1,
124,124,,,10802960,10803040,1,
131,131,,,10802960,10803040,1,
131,131,,,10802977,10803049,1,
140,140,,,10802944,10803056,1,
140,140,,,10802951,10803057,1,
140,140,,,10802957,10803060,1,
140,140,,,10802977,10803066,1,
74,74,,,10803457,10803161,1,
74,74,,,10803261,10803165,1,
124,124,,,10802970,10803184,1,
124,124,,,10803059,10803199,1,
140,140,,,10803059,10803199,1,
140,140,,,10803061,10803203,1,
124,124,,,10802908,10803210,1,
74,74,,,10803453,10803215,1,
74,74,,,10803485,10803216,1,
74,74,,,10803486,10803217,1,
124,124,,,10802902,10803223,1,
124,124,,,10802979,10803224,1,
74,74,,,10803495,10803257,1,
74,74,,,10803498,10803259,1,
74,74,,,10803370,10803269,1,
74,74,,,10803201,10803273,1,
33,33,,,10803576,10803282,1,
94,94,,,10803271,10803321,1,
74,74,,,10803201,10803323,1,
94,94,,,10803275,10803324,1,
94,94,,,10803278,10803325,1,
74,74,,,10803455,10803333,1,
74,74,,,10803261,10803336,1,
74,74,,,10803476,10803382,1,
74,74,,,10803478,10803385,1,
74,74,,,10803480,10803389,1,
74,74,,,10803481,10803399,1,
74,74,,,10803482,10803405,1,
74,74,,,10803483,10803408,1,
74,74,,,10803484,10803410,1,
74,74,,,10803487,10803426,1,
74,74,,,10803488,10803430,1,
74,74,,,10803489,10803432,1,
74,74,,,10803490,10803435,1,
74,74,,,10803492,10803440,1,
74,74,,,10803500,10803447,1,
74,74,,,10803501,10803448,1,
74,74,,,10803502,10803449,1,
74,74,,,10803332,10803454,1,
74,74,,,10803334,10803456,1,
74,74,,,10803335,10803458,1,
62,62,,,10803162,10803459,1,
74,74,,,10803162,10803459,1,
62,62,,,10803163,10803460,1,
74,74,,,10803163,10803460,1,
62,62,,,10803340,10803462,1,
74,74,,,10803340,10803462,1,
74,74,,,10803343,10803463,1,
74,74,,,10803344,10803464,1,
74,74,,,10803345,10803465,1,
74,74,,,10803348,10803466,1,
74,74,,,10803354,10803467,1,
74,74,,,10803356,10803468,1,
74,74,,,10803364,10803470,1,
74,74,,,10803379,10803474,1,
74,74,,,10803192,10803475,1,
74,74,,,10803194,10803477,1,
74,74,,,10803384,10803479,1,
74,74,,,10803437,10803491,1,
74,74,,,10803441,10803493,1,
74,74,,,10803442,10803496,1,
74,74,,,10803258,10803497,1,
74,74,,,10803446,10803499,1,
74,74,,,10803450,10803503,1,
33,33,,,10803570,10803508,1,
33,33,,,10803579,10803522,1,
33,33,,,10803585,10803525,1,
33,33,,,10803590,10803529,1,
33,33,,,10803592,10803531,1,
27,27,,,10803597,10803535,1,
33,33,,,10803597,10803535,1,
27,27,,,10803598,10803537,1,
33,33,,,10803598,10803537,1,
27,27,,,10803600,10803539,1,
33,33,,,10803600,10803539,1,
27,27,,,10803602,10803541,1,
33,33,,,10803602,10803541,1,
27,27,,,10803604,10803544,1,
33,33,,,10803604,10803544,1,
27,27,,,10803606,10803547,1,
33,33,,,10803606,10803547,1,
27,27,,,10803607,10803550,1,
33,33,,,10803607,10803550,1,
27,27,,,10803609,10803552,1,
33,33,,,10803609,10803552,1,
27,27,,,10803611,10803553,1,
33,33,,,10803611,10803553,1,
27,27,,,10803612,10803554,1,
33,33,,,10803612,10803554,1,
27,27,,,10803614,10803556,1,
33,33,,,10803614,10803556,1,
18,18,,,10803616,10803558,1,
27,27,,,10803616,10803558,1,
33,33,,,10803616,10803558,1,
18,18,,,10803617,10803560,1,
27,27,,,10803617,10803560,1,
33,33,,,10803617,10803560,1,
18,18,,,10803618,10803562,1,
27,27,,,10803618,10803562,1,
33,33,,,10803618,10803562,1,
33,33,,,10803619,10803563,1,
33,33,,,10803621,10803565,1,
11,11,,,10803509,10803571,1,
18,18,,,10803509,10803571,1,
27,27,,,10803509,10803571,1,
33,33,,,10803509,10803571,1,
11,11,,,10803511,10803572,1,
18,18,,,10803511,10803572,1,
27,27,,,10803511,10803572,1,
33,33,,,10803511,10803572,1,
11,11,,,10803512,10803574,1,
18,18,,,10803512,10803574,1,
27,27,,,10803512,10803574,1,
33,33,,,10803512,10803574,1,
11,11,,,10803514,10803575,1,
18,18,,,10803514,10803575,1,
27,27,,,10803514,10803575,1,
33,33,,,10803514,10803575,1,
27,27,,,10803517,10803577,1,
33,33,,,10803517,10803577,1,
27,27,,,10803519,10803580,1,
33,33,,,10803519,10803580,1,
27,27,,,10803521,10803582,1,
33,33,,,10803521,10803582,1,
27,27,,,10803523,10803583,1,
33,33,,,10803523,10803583,1,
27,27,,,10803524,10803584,1,
33,33,,,10803524,10803584,1,
27,27,,,10803526,10803586,1,
33,33,,,10803526,10803586,1,
27,27,,,10803527,10803587,1,
33,33,,,10803527,10803587,1,
33,33,,,10803528,10803589,1,
33,33,,,10803530,10803591,1,
33,33,,,10803533,10803595,1,
33,33,,,10803538,10803599,1,
33,33,,,10803543,10803603,1,
33,33,,,10803546,10803605,1,
33,33,,,10803551,10803608,1,
33,33,,,10803555,10803613,1,
33,33,,,10803557,10803615,1,
18,18,,,10803564,10803620,1,
27,27,,,10803564,10803620,1,
33,33,,,10803564,10803620,1,
33,33,,,10803567,10803623,1,
94,94,,,10803454,10803624,1,
94,94,,,10803460,10803625,1,
94,94,,,10803465,10803626,1,
94,94,,,10803467,10803627,1,
94,94,,,10803470,10803629,1,
74,74,,,10803192,10803632,1,
94,94,,,10803491,10803638,1,
94,94,,,10803494,10803639,1,
94,94,,,10803497,10803640,1,
94,94,,,10803501,10803643,1,
124,124,,,10804026,10803983,1,
124,124,,,10804027,10803984,1,
124,124,,,10804029,10803986,1,
124,124,,,10804031,10803988,1,
124,124,,,10804033,10803990,1,
124,124,,,10804035,10803992,1,
124,124,,,10804037,10803994,1,
124,124,,,10804039,10803996,1,
124,124,,,10804041,10803998,1,
124,124,,,10804043,10804000,1,
124,124,,,10804045,10804002,1,
124,124,,,10804047,10804004,1,
124,124,,,10804049,10804006,1,
124,124,,,10804051,10804008,1,
124,124,,,10804053,10804010,1,
124,124,,,10804055,10804012,1,
124,124,,,10804057,10804014,1,
124,124,,,10804059,10804016,1,
124,124,,,10804061,10804018,1,
124,124,,,10804063,10804020,1,
124,124,,,10804065,10804021,1,
124,124,,,10803987,10804030,1,
124,124,,,10803989,10804032,1,
124,124,,,10803991,10804034,1,
124,124,,,10803993,10804036,1,
124,124,,,10803995,10804038,1,
124,124,,,10803997,10804040,1,
124,124,,,10803999,10804042,1,
124,124,,,10804001,10804044,1,
124,124,,,10804003,10804046,1,
124,124,,,10804005,10804048,1,
124,124,,,10804007,10804050,1,
124,124,,,10804009,10804052,1,
124,124,,,10804011,10804054,1,
124,124,,,10804013,10804056,1,
124,124,,,10804015,10804058,1,
124,124,,,10804017,10804060,1,
124,124,,,10804019,10804062,1,
124,124,,,10804022,10804064,1,
27,27,,,10804115,10804073,1,
33,33,,,10804115,10804073,1,
27,27,,,10804117,10804075,1,
33,33,,,10804117,10804075,1,
27,27,,,10804119,10804077,1,
33,33,,,10804119,10804077,1,
27,27,,,10804121,10804079,1,
33,33,,,10804121,10804079,1,
27,27,,,10804123,10804081,1,
33,33,,,10804123,10804081,1,
27,27,,,10804125,10804083,1,
33,33,,,10804125,10804083,1,
27,27,,,10804127,10804085,1,
33,33,,,10804127,10804085,1,
27,27,,,10804129,10804087,1,
33,33,,,10804129,10804087,1,
27,27,,,10804131,10804089,1,
33,33,,,10804131,10804089,1,
27,27,,,10804133,10804091,1,
33,33,,,10804133,10804091,1,
27,27,,,10804135,10804093,1,
33,33,,,10804135,10804093,1,
27,27,,,10804137,10804095,1,
33,33,,,10804137,10804095,1,
27,27,,,10804139,10804097,1,
33,33,,,10804139,10804097,1,
27,27,,,10804141,10804099,1,
33,33,,,10804141,10804099,1,
27,27,,,10804143,10804101,1,
33,33,,,10804143,10804101,1,
27,27,,,10804145,10804103,1,
33,33,,,10804145,10804103,1,
18,18,,,10804147,10804105,1,
27,27,,,10804147,10804105,1,
33,33,,,10804147,10804105,1,
33,33,,,10804148,10804106,1,
33,33,,,10804069,10804111,1,
27,27,,,10804071,10804113,1,
33,33,,,10804071,10804113,1,
27,27,,,10804072,10804114,1,
33,33,,,10804072,10804114,1,
27,27,,,10804074,10804116,1,
33,33,,,10804074,10804116,1,
27,27,,,10804076,10804118,1,
33,33,,,10804076,10804118,1,
27,27,,,10804078,10804120,1,
33,33,,,10804078,10804120,1,
27,27,,,10804080,10804122,1,
33,33,,,10804080,10804122,1,
27,27,,,10804082,10804124,1,
33,33,,,10804082,10804124,1,
27,27,,,10804084,10804126,1,
33,33,,,10804084,10804126,1,
27,27,,,10804086,10804128,1,
33,33,,,10804086,10804128,1,
27,27,,,10804088,10804130,1,
33,33,,,10804088,10804130,1,
27,27,,,10804090,10804132,1,
33,33,,,10804090,10804132,1,
27,27,,,10804092,10804134,1,
33,33,,,10804092,10804134,1,
27,27,,,10804094,10804136,1,
33,33,,,10804094,10804136,1,
27,27,,,10804096,10804138,1,
33,33,,,10804096,10804138,1,
27,27,,,10804098,10804140,1,
33,33,,,10804098,10804140,1,
27,27,,,10804100,10804142,1,
33,33,,,10804100,10804142,1,
27,27,,,10804102,10804144,1,
33,33,,,10804102,10804144,1,
18,18,,,10804104,10804146,1,
27,27,,,10804104,10804146,1,
33,33,,,10804104,10804146,1,
11,11,,,10804107,10804149,1,
18,18,,,10804107,10804149,1,
27,27,,,10804107,10804149,1,
33,33,,,10804107,10804149,1,
33,33,,,10804108,10804150,1,
74,74,,,10804192,10804151,1,
74,74,,,10804194,10804152,1,
74,74,,,10804196,10804154,1,
74,74,,,10804198,10804156,1,
74,74,,,10804202,10804160,1,
74,74,,,10804229,10804187,1,
74,74,,,10804155,10804197,1,
74,74,,,10804157,10804199,1,
74,74,,,10804159,10804201,1,
74,74,,,10804161,10804203,1,
74,74,,,10804163,10804205,1,
74,74,,,10804165,10804207,1,
74,74,,,10804167,10804209,1,
74,74,,,10804169,10804211,1,
74,74,,,10804173,10804215,1,
74,74,,,10804188,10804230,1,
94,94,,,10804229,10804234,1,
124,124,,,10806019,10805944,1,
124,124,,,10806020,10805945,1,
124,124,,,10806022,10805947,1,
124,124,,,10806024,10805951,1,
124,124,,,10806026,10805953,1,
124,124,,,10806027,10805955,1,
124,124,,,10806029,10805957,1,
124,124,,,10806030,10805959,1,
124,124,,,10806032,10805961,1,
124,124,,,10806034,10805963,1,
124,124,,,10806036,10805965,1,
124,124,,,10806038,10805967,1,
124,124,,,10806040,10805969,1,
124,124,,,10806042,10805971,1,
124,124,,,10806044,10805973,1,
124,124,,,10806046,10805975,1,
124,124,,,10806050,10805979,1,
124,124,,,10806054,10805983,1,
124,124,,,10806058,10805987,1,
124,124,,,10806060,10805989,1,
124,124,,,10806062,10805991,1,
124,124,,,10806064,10805993,1,
124,124,,,10806066,10805995,1,
124,124,,,10806070,10805999,1,
124,124,,,10806073,10806003,1,
124,124,,,10806076,10806007,1,
124,124,,,10806115,10806007,1,
124,124,,,10806079,10806009,1,
124,124,,,10806081,10806011,1,
124,124,,,10806083,10806013,1,
124,124,,,10806085,10806022,1,
124,124,,,10805948,10806023,1,
124,124,,,10806087,10806024,1,
124,124,,,10805952,10806025,1,
124,124,,,10806089,10806027,1,
131,131,,,10806122,10806027,1,
140,140,,,10806134,10806027,1,
124,124,,,10805956,10806028,1,
124,124,,,10806091,10806030,1,
124,124,,,10805960,10806031,1,
124,124,,,10806093,10806034,1,
124,124,,,10805964,10806035,1,
124,124,,,10806095,10806038,1,
131,131,,,10806124,10806038,1,
140,140,,,10806136,10806038,1,
124,124,,,10805968,10806039,1,
124,124,,,10806097,10806042,1,
124,124,,,10805972,10806043,1,
124,124,,,10806099,10806046,1,
124,124,,,10805976,10806047,1,
124,124,,,10805978,10806049,1,
124,124,,,10806101,10806050,1,
131,131,,,10806126,10806050,1,
140,140,,,10806138,10806050,1,
124,124,,,10805980,10806051,1,
124,124,,,10805982,10806053,1,
124,124,,,10806103,10806054,1,
124,124,,,10805984,10806055,1,
124,124,,,10805986,10806057,1,
124,124,,,10806105,10806058,1,
124,124,,,10805988,10806059,1,
124,124,,,10805990,10806061,1,
124,124,,,10806107,10806062,1,
131,131,,,10806128,10806062,1,
140,140,,,10806140,10806062,1,
124,124,,,10805992,10806063,1,
124,124,,,10805994,10806065,1,
124,124,,,10806109,10806066,1,
124,124,,,10805996,10806067,1,
124,124,,,10805998,10806069,1,
124,124,,,10806111,10806070,1,
124,124,,,10806000,10806071,1,
124,124,,,10806002,10806072,1,
124,124,,,10806113,10806073,1,
131,131,,,10806129,10806073,1,
140,140,,,10806142,10806073,1,
124,124,,,10806004,10806074,1,
124,124,,,10806115,10806076,1,
124,124,,,10806008,10806077,1,
124,124,,,10806117,10806079,1,
124,124,,,10806010,10806080,1,
124,124,,,10806119,10806081,1,
140,140,,,10806144,10806081,1,
124,124,,,10806014,10806082,1,
131,131,,,10806132,10806082,1,
124,124,,,10806021,10806084,1,
124,124,,,10806023,10806086,1,
124,124,,,10806025,10806088,1,
124,124,,,10806028,10806090,1,
124,124,,,10806031,10806092,1,
124,124,,,10806035,10806094,1,
124,124,,,10806039,10806096,1,
124,124,,,10806043,10806098,1,
124,124,,,10806047,10806100,1,
124,124,,,10806051,10806102,1,
124,124,,,10806055,10806104,1,
124,124,,,10806059,10806106,1,
124,124,,,10806063,10806108,1,
124,124,,,10806067,10806110,1,
124,124,,,10806071,10806112,1,
124,124,,,10806074,10806114,1,
124,124,,,10806077,10806116,1,
124,124,,,10806083,10806120,1,
131,131,,,10806025,10806121,1,
131,131,,,10806035,10806123,1,
131,131,,,10806047,10806125,1,
131,131,,,10806059,10806127,1,
131,131,,,10806074,10806130,1,
140,140,,,10806023,10806133,1,
140,140,,,10806031,10806135,1,
140,140,,,10806043,10806137,1,
140,140,,,10806055,10806139,1,
140,140,,,10806059,10806141,1,
140,140,,,10806067,10806141,1,
140,140,,,10806077,10806143,1,
27,27,,,10806223,10806148,1,
33,33,,,10806223,10806148,1,
27,27,,,10806226,10806153,1,
33,33,,,10806226,10806153,1,
27,27,,,10806228,10806157,1,
33,33,,,10806228,10806157,1,
27,27,,,10806230,10806161,1,
33,33,,,10806230,10806161,1,
27,27,,,10806232,10806165,1,
33,33,,,10806232,10806165,1,
27,27,,,10806235,10806169,1,
33,33,,,10806235,10806169,1,
27,27,,,10806238,10806173,1,
33,33,,,10806238,10806173,1,
27,27,,,10806240,10806177,1,
33,33,,,10806240,10806177,1,
27,27,,,10806242,10806181,1,
33,33,,,10806242,10806181,1,
27,27,,,10806244,10806185,1,
33,33,,,10806244,10806185,1,
27,27,,,10806247,10806189,1,
33,33,,,10806247,10806189,1,
27,27,,,10806251,10806193,1,
33,33,,,10806251,10806193,1,
27,27,,,10806254,10806197,1,
33,33,,,10806254,10806197,1,
27,27,,,10806256,10806201,1,
33,33,,,10806256,10806201,1,
27,27,,,10806258,10806205,1,
33,33,,,10806258,10806205,1,
27,27,,,10806260,10806209,1,
33,33,,,10806260,10806209,1,
27,27,,,10806262,10806213,1,
33,33,,,10806262,10806213,1,
18,18,,,10806264,10806216,1,
27,27,,,10806264,10806216,1,
33,33,,,10806264,10806216,1,
33,33,,,10806265,10806217,1,
33,33,,,10806147,10806222,1,
27,27,,,10806150,10806224,1,
33,33,,,10806150,10806224,1,
27,27,,,10806152,10806225,1,
33,33,,,10806152,10806225,1,
27,27,,,10806156,10806227,1,
33,33,,,10806156,10806227,1,
27,27,,,10806160,10806229,1,
33,33,,,10806160,10806229,1,
27,27,,,10806164,10806231,1,
33,33,,,10806164,10806231,1,
27,27,,,10806168,10806234,1,
33,33,,,10806168,10806234,1,
27,27,,,10806172,10806237,1,
33,33,,,10806172,10806237,1,
27,27,,,10806176,10806239,1,
33,33,,,10806176,10806239,1,
27,27,,,10806180,10806241,1,
33,33,,,10806180,10806241,1,
27,27,,,10806184,10806243,1,
33,33,,,10806184,10806243,1,
27,27,,,10806186,10806245,1,
33,33,,,10806186,10806245,1,
27,27,,,10806188,10806246,1,
33,33,,,10806188,10806246,1,
27,27,,,10806190,10806248,1,
33,33,,,10806190,10806248,1,
27,27,,,10806192,10806250,1,
33,33,,,10806192,10806250,1,
27,27,,,10806194,10806252,1,
33,33,,,10806194,10806252,1,
27,27,,,10806196,10806253,1,
33,33,,,10806196,10806253,1,
27,27,,,10806200,10806255,1,
33,33,,,10806200,10806255,1,
27,27,,,10806204,10806257,1,
33,33,,,10806204,10806257,1,
27,27,,,10806208,10806259,1,
33,33,,,10806208,10806259,1,
27,27,,,10806212,10806261,1,
33,33,,,10806212,10806261,1,
18,18,,,10806215,10806263,1,
27,27,,,10806215,10806263,1,
33,33,,,10806215,10806263,1,
11,11,,,10806218,10806266,1,
18,18,,,10806218,10806266,1,
27,27,,,10806218,10806266,1,
33,33,,,10806218,10806266,1,
33,33,,,10806219,10806267,1,
74,74,,,10806342,10806300,1,
74,74,,,10806344,10806302,1,
74,74,,,10806346,10806304,1,
74,74,,,10806348,10806306,1,
74,74,,,10806354,10806310,1,
74,74,,,10806388,10806338,1,
74,74,,,10806305,10806347,1,
94,94,,,10806393,10806347,1,
74,74,,,10806307,10806349,1,
74,74,,,10806309,10806352,1,
94,94,,,10806395,10806352,1,
74,74,,,10806311,10806355,1,
74,74,,,10806313,10806358,1,
94,94,,,10806397,10806358,1,
74,74,,,10806315,10806361,1,
74,74,,,10806317,10806363,1,
94,94,,,10806399,10806363,1,
74,74,,,10806319,10806365,1,
94,94,,,10806401,10806367,1,
74,74,,,10806323,10806370,1,
74,74,,,10806339,10806389,1,
94,94,,,10806345,10806393,1,
94,94,,,10806355,10806397,1,
94,94,,,10806361,10806399,1,
94,94,,,10806365,10806401,1,
94,94,,,10806370,10806403,1,
94,94,,,10806376,10806405,1,
94,94,,,10806381,10806407,1,
94,94,,,10806388,10806410,1,
124,124,,,10806630,10806567,1,
124,124,,,10806631,10806568,1,
124,124,,,10806633,10806570,1,
124,124,,,10806635,10806572,1,
124,124,,,10806637,10806574,1,
124,124,,,10806640,10806576,1,
124,124,,,10806643,10806578,1,
124,124,,,10806645,10806580,1,
124,124,,,10806647,10806582,1,
124,124,,,10806649,10806584,1,
124,124,,,10806651,10806586,1,
124,124,,,10806653,10806588,1,
124,124,,,10806655,10806590,1,
124,124,,,10806659,10806594,1,
124,124,,,10806663,10806598,1,
124,124,,,10806667,10806602,1,
124,124,,,10806669,10806604,1,
124,124,,,10806671,10806606,1,
124,124,,,10806673,10806608,1,
124,124,,,10806675,10806610,1,
124,124,,,10806679,10806614,1,
124,124,,,10806683,10806618,1,
124,124,,,10806686,10806620,1,
124,124,,,10806725,10806620,1,
124,124,,,10806689,10806622,1,
124,124,,,10806691,10806624,1,
124,124,,,10806693,10806625,1,
124,124,,,10806695,10806633,1,
124,124,,,10806571,10806634,1,
124,124,,,10806697,10806635,1,
124,124,,,10806573,10806636,1,
124,124,,,10806699,10806637,1,
131,131,,,10806732,10806637,1,
140,140,,,10806744,10806637,1,
124,124,,,10806575,10806638,1,
124,124,,,10806701,10806640,1,
124,124,,,10806577,10806641,1,
124,124,,,10806703,10806643,1,
124,124,,,10806579,10806644,1,
124,124,,,10806705,10806647,1,
131,131,,,10806734,10806647,1,
140,140,,,10806746,10806647,1,
124,124,,,10806583,10806648,1,
124,124,,,10806707,10806651,1,
124,124,,,10806587,10806652,1,
124,124,,,10806709,10806655,1,
124,124,,,10806591,10806656,1,
124,124,,,10806593,10806658,1,
124,124,,,10806711,10806659,1,
131,131,,,10806736,10806659,1,
140,140,,,10806748,10806659,1,
124,124,,,10806595,10806660,1,
124,124,,,10806597,10806662,1,
124,124,,,10806713,10806663,1,
124,124,,,10806599,10806664,1,
124,124,,,10806601,10806666,1,
124,124,,,10806715,10806667,1,
124,124,,,10806603,10806668,1,
124,124,,,10806605,10806670,1,
124,124,,,10806717,10806671,1,
131,131,,,10806738,10806671,1,
140,140,,,10806750,10806671,1,
124,124,,,10806607,10806672,1,
124,124,,,10806609,10806674,1,
124,124,,,10806719,10806675,1,
124,124,,,10806611,10806676,1,
124,124,,,10806613,10806678,1,
124,124,,,10806721,10806679,1,
124,124,,,10806615,10806680,1,
124,124,,,10806617,10806682,1,
124,124,,,10806723,10806683,1,
131,131,,,10806739,10806683,1,
140,140,,,10806752,10806683,1,
124,124,,,10806619,10806684,1,
124,124,,,10806725,10806686,1,
124,124,,,10806621,10806687,1,
124,124,,,10806727,10806689,1,
124,124,,,10806623,10806690,1,
124,124,,,10806729,10806691,1,
140,140,,,10806754,10806691,1,
124,124,,,10806626,10806692,1,
131,131,,,10806742,10806692,1,
124,124,,,10806632,10806694,1,
124,124,,,10806634,10806696,1,
124,124,,,10806636,10806698,1,
124,124,,,10806638,10806700,1,
124,124,,,10806641,10806702,1,
124,124,,,10806644,10806704,1,
124,124,,,10806648,10806706,1,
124,124,,,10806652,10806708,1,
124,124,,,10806656,10806710,1,
124,124,,,10806660,10806712,1,
124,124,,,10806664,10806714,1,
124,124,,,10806668,10806716,1,
124,124,,,10806672,10806718,1,
124,124,,,10806676,10806720,1,
124,124,,,10806680,10806722,1,
124,124,,,10806684,10806724,1,
124,124,,,10806687,10806726,1,
124,124,,,10806693,10806730,1,
131,131,,,10806636,10806731,1,
131,131,,,10806644,10806733,1,
131,131,,,10806656,10806735,1,
131,131,,,10806668,10806737,1,
131,131,,,10806684,10806740,1,
140,140,,,10806634,10806743,1,
140,140,,,10806641,10806745,1,
140,140,,,10806652,10806747,1,
140,140,,,10806664,10806749,1,
140,140,,,10806668,10806751,1,
140,140,,,10806676,10806751,1,
140,140,,,10806687,10806753,1,
